publisher,review_date,claim_id,review_url,normalized_label
apa.at,07/04/2021 02:00,d9c5ea1d98dfaa09e26d8022fdd4f2ab68805669dc9e5dee2f8d386fbb1aeb83,https://apa.at/faktencheck/desinformationen-im-urteil-des-verwaltungsgerichts/,FALSE
apa.at,17/08/2021 02:00,c66b3893d634689b5633bf7ce475105ff0c79a3a4f7be948ac8009b46138e295,https://apa.at/faktencheck/in-europa-wurden-noch-nie-ueber-50-grad-gemessen/,FALSE
apa.at,08/10/2021 02:00,f7bdb09b3fa5cffa2dd1a8e9ab012888adffd516a9cc4c89db3448beddc85cc0,https://apa.at/faktencheck/impf-vergleiche-ergeben-keine-sicherheitsbedenken/,MIXTURE
apa.at,20/05/2020 02:00,60a15cc61c87490c519763dfdf1b4ee8ed40e27afd5d25e45d00da6c02ce6e64,https://apa.at/faktencheck/mehr-coronatests-in-wien/,MIXTURE
apa.at,31/07/2020 02:00,d5ab6d5dc766e2c37de5bfc628f64b22425ca5a6003cfbe29cf9040cd9707e45,https://apa.at/faktencheck/sind-grippe-geimpfte-automatisch-corona-positiv/,FALSE
apa.at,05/11/2020 01:00,adcd2386e220415dc95f38710ff18cfb0d8680b8cd9cd739372a1c47c71faa77,https://apa.at/faktencheck/stammen-videos-vom-anschlag-in-wien/,TRUE
apa.at,23/04/2020 02:00,6e84685b238da97c86a290d46d537b4594fc4167773315d57ea6ece9a1da56fb,https://apa.at/faktencheck/helfen-mundspuelungen-gegen-das-coronavirus/,FALSE
apa.at,06/11/2020 01:00,d9f08a877455d4903eb4dc482485f3f4e985da05028f4a70abc3c967ba0d3c21,https://apa.at/faktencheck/treiben-schulen-infektionen-in-die-hoehe/,FALSE
apa.at,02/04/2020 02:00,ca3880a878695ef291bed534d34b338c051cc8d7927837cab026f0dd05ba17c7,https://apa.at/faktencheck/oesterreich-erstes-land-in-westeuropa-mit-maskenpflicht/,TRUE
apa.at,01/03/2022 01:00,8ec1184418cfaa0075f69cb98196d3384d5b57e18b46aa87daa5f161ec5f6fe0,https://apa.at/faktencheck/virales-putin-video-stammt-aus-dem-jahr-2017/,MIXTURE
apa.at,18/05/2020 02:00,467b8d9e42ea79a68a439e424f4bf27e9c7cf2c2ff62cd00af83606490f350ff,https://apa.at/faktencheck/mns-fuer-blasmusiker/,MIXTURE
apa.at,15/07/2021 02:00,b8ea04c4becd4be6b4a3c54944a698f58a2b4b10a4c2e4e06d6eeb4c36e1ed2b,https://apa.at/faktencheck/fallsterblichkeit-sagt-wenig-ueber-gefahr-von-delta/,MIXTURE
apa.at,25/11/2021 01:00,e8034f77297e4696297436e065dfb31ecff25fbf5e205431975617a8586e4e02,https://apa.at/faktencheck/covid-impfpass-nicht-mit-ns-paessen-vergleichbar/,FALSE
apa.at,28/12/2021 01:00,99584e4bd35a53db7b005d03fc6ce50483d7ebedcb3fc1a6b3a44c5fb272bf37,https://apa.at/faktencheck/aussage-von-der-leyens-zu-impfpflicht-wurde-verdreht/,FALSE
apa.at,22/12/2021 01:00,4ee2564718b07d0d4c90c3b955fca273fe473501c08aab0739df1eba88597edd,https://apa.at/faktencheck/eintraege-in-der-who-impf-datenbank-nicht-alarmierend/,FALSE
apa.at,26/02/2021 01:00,9f719f71340152346ca4e93dac98bca965dcfbe5ccb109d7462fe7b40217ea38,https://apa.at/faktencheck/keine-hoehere-anzahl-an-suiziden-im-jahr-2020/,FALSE
apa.at,12/03/2020 01:00,2d970ae2edefd48ca3144151cb96633188ca23a8680423bce10c59c6b2a730e1,https://apa.at/faktencheck/coronavirus-in-asterix-heft-im-jahr-1981-vorhergesehen/,MIXTURE
apa.at,10/09/2021 02:00,a497ab4bbbebde4c63b5a7d08ddfaf36dce711f17113635ec581cf5c4836c6e0,https://apa.at/faktencheck/massnahmen-der-kepler-uni-offenbaren-impfstatus-nicht/,TRUE
apa.at,15/03/2020 01:00,7ce600488e39a773ca7e8b8cb84a92dd4facc7ecf22d4e19812c82457784553e,https://apa.at/faktencheck/haben-sich-hunderte-skandinavier-beim-ski-urlaub-in-tirol-mit-sars-cov-2-corona-virus-angesteckt/,TRUE
apa.at,06/04/2022 02:00,196a32bfb55e385925ff4b3cb70038338f92ffa9de03883f45353411e0df3f2e,https://apa.at/faktencheck/bereits-fruehe-belege-fuer-moegliche-butscha-verbrechen/,FALSE
apa.at,24/09/2020 02:00,efa92d1a3bc1fe47dda044550f056ba996332fe067e5be5dea9ae85b9cd60356,https://apa.at/faktencheck/ist-wien-die-hochburg-der-kriminalitaet/,MIXTURE
apa.at,16/11/2020 01:00,eedfde646c715f41b0b818e232e61f1b1277a46c58681dbe0bb8e80a9c5a4963,https://apa.at/faktencheck/wurden-fluechtlinge-kurz-vor-corona-ausbruch-in-asylheim-gebracht/,FALSE
apa.at,07/01/2022 01:00,f47c1df5f6075a604f02aae4535642d4fb7d355e403593d05feebd1861f2b227,https://apa.at/faktencheck/amg-gtg-sicherheitsnormen-von-aenderung-unbeeinflusst/,MIXTURE
apa.at,19/03/2021 01:00,920724612bb07c1b19ee1c6239c4326167523eb267ac491f030a200e4d8cb288,https://apa.at/faktencheck/pille-risiko-nicht-mit-impfung-vergleichbar/,TRUE
apa.at,18/05/2020 02:00,c4c47717bd7d9773e9af733acbcf6d6b854edb7bf78c968d7b0587c0bd5039d4,https://apa.at/faktencheck/mehr-radfahrer-durch-corona/,MIXTURE
apa.at,08/10/2020 02:00,849126efab1de98c4faec65dae36f782e50274075876ac54c9b1241d4fd3a1e8,https://apa.at/faktencheck/zusammenhang-zwischen-reisewarnung-und-asylpolitik/,MIXTURE
apa.at,21/10/2020 02:00,c7a68453345687f780ac0420d5af9b4520198f79dbd2d139f081cd4219594c35,https://apa.at/faktencheck/oevp-politiker-fotos-nicht-von-wien-wahl/,MIXTURE
apa.at,05/11/2020 01:00,adcd2386e220415dc95f38710ff18cfb0d8680b8cd9cd739372a1c47c71faa77,https://apa.at/faktencheck/stammen-videos-vom-anschlag-in-wien/,TRUE
apa.at,22/04/2022 02:00,d0b4b36a6948bf9d2f7426734a8fe5e3a3856b4d074a5ac4e4ed06ae889c6870,https://apa.at/faktencheck/falsche-behauptungen-kursieren-zu-selenskyj-video/,FALSE
apa.at,19/02/2021 01:00,dcb7cbb3cb7b79564d2eae8acfca33109747ba569d0648fcd0a48359c33577f2,https://apa.at/faktencheck/lage-in-suedafrika-trotz-mutation-entspannt/,TRUE
apa.at,28/02/2020 01:00,602d7d5c69e10dbde2622e1d5886e5050de6bdca436a74e08b9c052db0abe4c0,https://apa.at/faktencheck/hamsterkaeufe-in-mailand/,TRUE
apa.at,04/03/2020 01:00,009f478ef0d8e1e6e11aac457c0b9269218604afc01d33e2c059f59bd027ac35,https://apa.at/faktencheck/desinfektionsmittel-im-kampf-gegen-coronavirus-notwendig/,FALSE
apa.at,10/03/2020 01:00,08be30a4a75fe7c7d043ecfb6cb9b09e54f04412251023585782310d1ae8a51b,https://apa.at/faktencheck/droht-der-eu-eine-neue-fluechtlingskrise/,FALSE
apa.at,28/07/2021 02:00,373befdd933afc54fcdbcbc213d1ab602fa5731cbce5fd16c8c58079ad95b2d4,https://apa.at/faktencheck/kein-impfpflicht-verbot-vom-europaeischen-gerichtshof/,FALSE
apa.at,27/04/2021 02:00,8c9d8f5531bc220d4adc5996b60b792fd06eac4056170887cad93ac666b4780e,https://apa.at/faktencheck/virales-bild-zeigt-nicht-australische-marine/,FALSE
apa.at,06/05/2022 02:00,78a726c81516a466265406d7091ddff3b7c2154134f12617a88b149ea3b85834,https://apa.at/faktencheck/video-von-ahrends-rede-verwendet-gefaelschtes-tv-logo/,MIXTURE
apa.at,03/09/2021 02:00,9039b41228844e40be063c1aa57386606affb4f2e015418584291ee3048afe2b,https://apa.at/faktencheck/impfdurchbrueche-gab-es-schon-vor-der-covid-impfung/,FALSE
apa.at,10/02/2021 01:00,3aeece38e5ba78b4ea4c5ce0d05fe5b7889c8c6f941403e808f03033afb0e934,https://apa.at/faktencheck/katharina-nehammer-nicht-bei-hygiene-austria/,FALSE
apa.at,04/02/2022 01:00,d89cbb23f8f26a4ec639d686a5b6a0de2fd1a5d8108d678c193be5d81c5024fe,https://apa.at/faktencheck/irrefuehrender-vergleich-zwischen-nowotny-und-bhakdi/,MIXTURE
apa.at,24/02/2022 01:00,906864d4c77b3910dc31e5d3a275fefc737941398fd735d5b97fbcccbc7679a5,https://apa.at/faktencheck/geschichte-ueber-muecksteins-impfstatus-ist-erfunden/,FALSE
apa.at,15/01/2021 01:00,20e4e1147bcec07ae4328fa6eac7652b905ff5492185b002d64e22e682219cf4,https://apa.at/faktencheck/stelzer-war-nicht-in-sierning/,FALSE
apa.at,21/01/2022 01:00,0632928e0d316b9afdcf388a721e389b63ba5c286a8b2b81d0ea5a1cb85584ec,https://apa.at/faktencheck/herzerkrankungen-nach-impfung-selten-und-oft-mild/,MIXTURE
apa.at,11/10/2021 02:00,93679708175796be4e67f1f4849acb28f9c2acf2fbfdb8dcaf4c110614a3d1d9,https://apa.at/faktencheck/covid-impfwirksamkeit-trotz-hospitalisierungen-gut/,FALSE
apa.at,12/11/2020 01:00,55f0dab2464bad1ac37632c50cbac5a3737d0105d8a2216c3b73e4ccef08cedc,https://apa.at/faktencheck/kurz-foto-vor-mcdonalds-nicht-aktuell/,FALSE
apa.at,18/06/2020 02:00,8a94b1aa578baaae4504b33087d02f8174892ffd5732f470260c8d42690957f7,https://apa.at/faktencheck/schwarze-nicht-fuer-meisten-morde-an-weissen-verantwortlich/,FALSE
apa.at,27/07/2021 02:00,cb7da0c3499eb66b3d34f8b291dac9ae19bc98499d6ec7cb2121e976dcf24a6c,https://apa.at/faktencheck/keine-uebersterblichkeit-im-juni-2021-in-oesterreich/,FALSE
apa.at,06/05/2020 02:00,c341c7bf62a503cd09a025925897f1232248d86ad38cc23ce7693400ce9ae4c3,https://apa.at/faktencheck/wie-ist-die-biologische-beschaffenheit-von-sars-cov-2/,FALSE
apa.at,15/10/2020 02:00,5dfe168b8683549c0c906926be4e2d7083daa65d49f391ad2200300323718fb9,https://apa.at/faktencheck/wer-bezahlt-begraebniskosten-bei-corona-tod/,FALSE
apa.at,15/04/2021 02:00,ce18fa50789d9ddd7474178620766c3fd7d8bfe7d88ace3e0fad3d6edca6c659,https://apa.at/faktencheck/apa-faktencheck-ema-fuehrt-verdachtsfaelle-von-impf-nebenwirkungen-an/,MIXTURE
apa.at,25/06/2021 02:00,2a2cadcf5d4acb1a12321259f6aac471da0636a97d025a1d87f93462f9b3de74,https://apa.at/faktencheck/delta-infektionen-vor-allem-unter-ungeimpften/,TRUE
apa.at,28/10/2021 02:00,a59af99f89fdd8cd25ce2c22c015d87c91a20990e1fe63b0553828bd69c2b5fd,https://apa.at/faktencheck/lokal-rauswurf-von-minister-mueckstein-ist-erfunden/,FALSE
apa.at,24/07/2020 02:00,6ecd2b5a4000e92adb128915e028e392338e0e42da7ea872fdcfc2819023b562,https://apa.at/faktencheck/maskenconnection-im-bundeskanzleramt/,MIXTURE
apa.at,20/05/2020 02:00,dd251b0b27f5b33fdd75ad762eaed14fd6a33fafb617ccccf399d04c86eb8fef,https://apa.at/faktencheck/verpflichtende-corona-app-und-zwangsimpfung/,FALSE
apa.at,04/08/2020 02:00,6b84346048eccfe6124b35e77ab135d943d76ffbe74ff3125bdbe10048b5645c,https://apa.at/faktencheck/kein-volksbegehren-zur-abschaffung-der-gis/,FALSE
apa.at,08/01/2021 01:00,6e12e30e44b4a8247a0e2341113376b49736ac088e96aa0c41afb1c175c81d7e,https://apa.at/faktencheck/statistik-austria-verzeichnet-mehr-tote-2020/,FALSE
apa.at,05/11/2020 01:00,adcd2386e220415dc95f38710ff18cfb0d8680b8cd9cd739372a1c47c71faa77,https://apa.at/faktencheck/stammen-videos-vom-anschlag-in-wien/,FALSE
apa.at,01/02/2021 01:00,67a06e25a2fd5503d0461066b200df8316e531017d39f9d612419ae7dbbb6d96,https://apa.at/faktencheck/rettungssanitaeter-wurde-nicht-geimpft/,FALSE
apa.at,11/12/2020 01:00,244ed89cf39d9e7e779d30e3e852c161c0a428312d4cda8bf7ad0ab971a574ed,https://apa.at/faktencheck/mhra-rechnet-nicht-mit-massiven-corona-impfschaeden/,MIXTURE
apa.at,30/12/2020 01:00,61d19dc37af0e3f56490a4fa7b16188a017cde8934b1819d90348fff6667ed55,https://apa.at/faktencheck/gilt-ausgangssperre-fuer-politiker/,FALSE
apa.at,10/06/2021 02:00,d7e35ad23fd4e8b7c61db20fcc55591a6c4f355a060de8cb56133806422b85cd,https://apa.at/faktencheck/kein-flugverbot-fuer-corona-geimpfte/,FALSE
apa.at,09/03/2021 01:00,5a264da1698b030cb3262d6f03dee6427bfe954a969b4229a68b44ab359aa2eb,https://apa.at/faktencheck/corona-impfhersteller-in-eu-prinzipiell-haftbar/,FALSE
apa.at,14/05/2020 02:00,b3dd78c45822c059849ddd706158f9e2a7d0c4e611e2ddc352b8c9e026fd232a,https://apa.at/faktencheck/aussagen-putins-deuten-nicht-auf-geheime-paedophilen-netzwerke-hin/,FALSE
apa.at,05/11/2020 01:00,adcd2386e220415dc95f38710ff18cfb0d8680b8cd9cd739372a1c47c71faa77,https://apa.at/faktencheck/stammen-videos-vom-anschlag-in-wien/,FALSE
apa.at,25/05/2021 02:00,f26be6084bb62df8c4900977a32959ff12860d7eff52c782caf3d766a06c603d,https://apa.at/faktencheck/besuch-im-schweizerhaus-war-gesetzeskonform/,FALSE
apa.at,24/09/2021 02:00,be842d73a934154c78e97066f52034e1a49f47f0aac9cee545182da652e5f72a,https://apa.at/faktencheck/desinformation-in-vor-schulen-verteiltem-impf-flyer/,FALSE
apa.at,17/03/2020 01:00,101170c5d3009dd859fc112c19734c6d5df819d770d5405883f9639fcab8b1f4,https://apa.at/faktencheck/kehren-die-delfine-in-den-hafen-von-triest-zurueck/,FALSE
apa.at,22/04/2020 02:00,bc3f31953e6b9f10ad63f075481e32180762619b41e6de2514e002db50b0c601,https://apa.at/faktencheck/hilft-uv-strahlung-bei-der-desinfektion/,FALSE
apa.at,09/11/2021 01:00,91bfb9de8c9719d13a947088ab97dd20e5712441ff3b635c5e8f79fa0392b72d,https://apa.at/faktencheck/ansteckung-durch-nicht-getestete-geimpfte-strafbar/,TRUE
apa.at,17/12/2021 01:00,54145e073b61430ba0c657a61b559719180ccd9ec076754aaea15a046ce762d5,https://apa.at/faktencheck/behauptung-ueber-mehrfache-omikron-impfdosen-unbelegt/,FALSE
apa.at,05/01/2021 01:00,0bf59c05a9c8946e3ef9d1c47b5d6d152a1530fdd49bfd852592e669be97f4ab,https://apa.at/faktencheck/nadel-bleibt-nach-impfung-nicht-im-koerper/,FALSE
apa.at,13/04/2022 02:00,bf20b5cabb66df868c339166d80bae6e28f8f5d67ac972507a498e867f1d6202,https://apa.at/faktencheck/ukraine-krieg-kein-tueroeffner-fuer-illegale-migration/,FALSE
apa.at,12/01/2022 01:00,0b03f5c80f0328afd075e5909c609c3153ae4d95bd6e5fa1b154452dc57f469b,https://apa.at/faktencheck/impfpflicht-sieht-keine-regelmaessigen-impfungen-vor/,FALSE
apa.at,27/11/2020 01:00,fe6dc5dc4428f7e5d5d7428debd24b4472c2ab0fb77fced3bcf9b7f8f9c6464a,https://apa.at/faktencheck/wie-viele-menschen-profitieren-vom-fruehstarterbonus/,MIXTURE
apa.at,02/07/2021 02:00,b33363ad0e0e0c59f76fd6c2cf83097e938d7eeb4555877059ddfced7b4fe92c,https://apa.at/faktencheck/virale-studie-zu-impfrisiko-mit-methodischen-maengeln/,TRUE
apa.at,06/07/2021 02:00,5d9f244950f9c305aefcd0527fb1189cb8a8b3f87644a4a3e9010c7a883d1490,https://apa.at/faktencheck/afghanen-in-kriminalstatistik-ueberrepraesentiert/,TRUE
apa.at,14/06/2021 02:00,dee1195c83e65ff8a34ffee512dec05f43a735c8f553c4afeab5f9262c0f12d6,https://apa.at/faktencheck/196180-2/,FALSE
apa.at,05/08/2021 02:00,ba3773e882dac9d937d92be59471b9ada4a4cea806b8ba897fd76c79ccae151d,https://apa.at/faktencheck/behauptungen-rund-um-noe-kliniken-falsch/,FALSE
apa.at,01/10/2021 02:00,8fef0fc7cb07bf9106299803ba0fa99c4a2f0d0126fb4f083cfe262c920cc905,https://apa.at/faktencheck/ab-2022-womoeglich-vorerst-keine-bunten-tattoos-in-eu/,TRUE
apa.at,12/05/2021 02:00,7141dbab7534e6d165f18672dc18cbac5b15c9695ae93d3fcdbbaff90682970e,https://apa.at/faktencheck/anzahl-der-tests-geht-nicht-mit-inzidenz-einher/,FALSE
apa.at,18/02/2022 01:00,d7908d1069fdd64241ddb3cb0754f22438f3d04bd0366c00b0a090d0ab39498a,https://apa.at/faktencheck/hospitalisierte-in-israel-meistens-nicht-immunisiert/,MIXTURE
apa.at,17/03/2020 01:00,ed25e3fa860660a999cac992fc57c4c7f382435312e833649226eea78c4c53a8,https://apa.at/faktencheck/hat-ibuprofen-negative-auswirkungen-auf-coronavirus-infizierte/,FALSE
apa.at,18/03/2022 01:00,aa708338a178aa44639335eaead5e6c64b247dce12b82aaf9dc2118407199beb,https://apa.at/faktencheck/foto-von-bahnhof-in-charkiw-ist-echt/,TRUE
apa.at,05/11/2020 01:00,adcd2386e220415dc95f38710ff18cfb0d8680b8cd9cd739372a1c47c71faa77,https://apa.at/faktencheck/stammen-videos-vom-anschlag-in-wien/,TRUE
apa.at,08/07/2020 02:00,535732224f18192020984a13f5bb3aec3f995757b13c5817b69434f5b488a8df,https://apa.at/faktencheck/brief-von-wiener-wohnen/,FALSE
apa.at,07/10/2021 02:00,2da8c60af646093f619775ef164003b2c8fc961a0dd145d791bf66ea0d18e104,https://apa.at/faktencheck/fda-bewilligte-pfizer-booster-fuer-risikogruppen/,MIXTURE
apa.at,19/05/2022 02:00,9beae60b2aa516e585c623066f4f411a1be012515ac98413c4654890da057668,https://apa.at/faktencheck/unrealistische-behauptungen-ueber-selenskyjs-vermoegen/,FALSE
apa.at,04/11/2020 01:00,71b0e775d42ff52c055d3ee33beb9e3b991064dcb270fb5105efa207a6746ddb,https://apa.at/faktencheck/eiffelturm-leuchtete-nicht-rot-weiss-rot/,FALSE
apa.at,28/04/2020 02:00,33c16bd21793f7735e0d6e738d6a84b7a2a1b2c5f9ace9fda1c38da85f9dcec1,https://apa.at/faktencheck/wie-lange-bleibt-das-coronavirus-auf-oberflaechen/,FALSE
apa.at,22/07/2021 02:00,2fdbbbeba1093a778fb7ac9bdf8e3d5071d60d325bc83a5cf67aad83e64b3069,https://apa.at/faktencheck/anzahl-gemeldeter-impfnebenwirkungen-nicht-belastbar/,MIXTURE
apa.at,04/06/2022 02:00,aa27dfeaddfe204ff96263bcb0dbf88b71ae565c849917e6425bcd3821947ec6,https://apa.at/faktencheck/impfschaden-entschaedigung-wird-individuell-bemessen/,FALSE
apa.at,02/04/2021 02:00,6f0dc77256ed0771503b2000fde7b08e3e29c168f82bbd69620413928b10cc51,https://apa.at/faktencheck/fasern-auf-teststaebchen-keine-parasiten/,FALSE
apa.at,11/03/2022 01:00,23bba13a966b432988443afdfa7fe2e7175fdf19eb1278a6a34d459c4b0e21b5,https://apa.at/faktencheck/militaerische-kinder-fotos-aus-ukraine-alt/,MIXTURE
apa.at,16/03/2020 01:00,11620493ba8f0f283932e1ad3c4d3a8739901783337f2b7ac5a4b352515555a0,https://apa.at/faktencheck/weniger-soldaten-wegen-ungesunder-rekruten/,MIXTURE
apa.at,22/09/2020 02:00,02bef764366b06db318bc7619a1acaa69006d2b4fe1d592236bd63d5f6f98c03,https://apa.at/faktencheck/t-zellen-nicht-mit-immunitaet-gleichzusetzen/,MIXTURE
apa.at,10/12/2021 01:00,e33dccabf67b9679a91dad333c49d2e62b4a6f08d53ffe0129a2ce32c794e7d2,https://apa.at/faktencheck/virales-demo-foto-zeigt-konzert-in-serbien-von-2012/,MIXTURE
apa.at,16/03/2021 01:00,1f32c02f7d59305c28afe2c9dc8996e3d9c8551530322a8bf9c457f4e7b5c1f8,https://apa.at/faktencheck/militaerfahrzeuge-in-wiener-neustadt-auf-weg-zu-uebung/,FALSE
apa.at,28/04/2022 02:00,1e7346130609e000e565edee9bfb95f887132ba6a9f18239b068bde1466d4dcf,https://apa.at/faktencheck/ausgebrannter-bus-in-italien-war-kein-e-fahrzeug/,FALSE
apa.at,03/03/2020 01:00,426da120e26208cc7d809f6dd5dec48c2d0d19ffc93657ebbf234a1faf904e35,https://apa.at/faktencheck/werden-in-der-tuerkei-syrische-geschaefte-attackiert/,TRUE
br.de,30/09/2022 02:00,e6e82702965765c863ccd5572651e3496b9844383100f58e22851c67a27bda99,"https://www.br.de/nachrichten/deutschland-welt/volle-flixbusse-kein-beleg-fuer-sozialbetrug-von-ukrainern-faktenfuchs,THrjfYm",FALSE
br.de,10/06/2022 02:00,ca08097b7a2f2201c625f532cbc7fccbcf42a9026df08c0030016a92d870d2bb,"https://www.br.de/nachrichten/deutschland-welt/gefluechtete-ukrainer-bekommen-keine-deutsche-rente-faktenfuchs,T8FucfK",FALSE
br.de,16/09/2022 02:00,457990940d6d0400cd7f5d186a33fdca33566be64207a690e98babe427cdd9a0,"https://www.br.de/nachrichten/wissen/faktenfuchs-narrative-zur-schweden-wahl-auf-dem-pruefstand,THVoTlA",FALSE
br.de,26/10/2021 02:00,4cdd513dba8c4d09bcdee458fa323ff2d3e2cb3f82728f1b5284eebfcb3797aa,"https://www.br.de/nachrichten/deutschland-welt/nimmt-cannabis-konsum-nach-einer-legalisierung-zu-ein-faktenfuchs,SmwP5hJ",FALSE
br.de,09/09/2022 02:00,5752f6ca1c45dfe3727f7ad70caa95ec1a9b981b06834b383f5395e15e4bf7fe,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-macron-hat-pandemie-nicht-fuer-beendet-erklaert,TGpKJrK",FALSE
br.de,01/09/2022 02:00,83757387e8fe64d74a2b4e428a9d437bcd9c0434b3f4a8dd807e33f70aa4658f,"https://www.br.de/nachrichten/wissen/faktenfuchs-ba-1-impfstoff-wurde-nicht-nur-an-maeusen-getestet,TGC13SC",FALSE
br.de,31/08/2022 02:00,bc4303fba19780dd33a378938f2128253645622633ad413e407a12302df5be66,"https://www.br.de/nachrichten/deutschland-welt/falschinformation-und-scheinargumente-durchschauen-faktenfuchs,TFzXIe8",FALSE
br.de,31/08/2022 02:00,bc4303fba19780dd33a378938f2128253645622633ad413e407a12302df5be66,"https://www.br.de/nachrichten/deutschland-welt/falschinformation-und-scheinargumente-durchschauen-faktenfuchs,TFzXIe8",FALSE
br.de,31/08/2022 02:00,bc4303fba19780dd33a378938f2128253645622633ad413e407a12302df5be66,"https://www.br.de/nachrichten/deutschland-welt/falschinformation-und-scheinargumente-durchschauen-faktenfuchs,TFzXIe8",FALSE
br.de,18/08/2022 02:00,3766a3f17833f505bfe24907422b5804148f967b4f2e3630a400b8b1e2d1b5c6,"https://www.br.de/nachrichten/wissen/faktenfuchs-warum-stechen-muecken-manche-menschen-lieber,RTME5GP",TRUE
br.de,12/08/2022 02:00,598446af11a07990b25e0fa12016fc954534e8ff2981ae82d107ab20f66cc26e,"https://www.br.de/nachrichten/wissen/affenpocken-so-werden-erzaehlungen-zu-corona-und-aids-recycelt-faktenfuchs,TEBhgsf",FALSE
br.de,10/08/2022 02:00,b0a9d77f628a11a3bedf46d07a753e8b24712f32665b48159a09d9842ec0bbf4,"https://www.br.de/nachrichten/bayern/erneuerbare-energien-ist-bayern-wirklich-fuehrend-faktenfuchs,TE13Hq1",MIXTURE
br.de,05/08/2022 02:00,7bb9ff21dc0110af6daa597a3c610250d4fde10157a7da721024d878c759c8dc,"https://www.br.de/nachrichten/wissen/faktenfuchs-brennstoffzellen-im-e-auto-sinnvoller-als-akkus,TDYV8SR",TRUE
br.de,30/07/2022 02:00,f4e79074280f1dc97409c17695db5d280b1050b759bd80fd65558eb062812e42,"https://www.br.de/nachrichten/deutschland-welt/vertikale-windraeder-ein-baustein-fuer-die-energiewende,TCt3IHe",MIXTURE
br.de,29/07/2022 02:00,68b5f210452e78127570408df016b2d6de7400731496ba065547bb212679c567,"https://www.br.de/nachrichten/wissen/faktenfuchs-wie-waldbraende-und-klimawandel-zusammenhaengen,TCt0QD9",TRUE
br.de,20/07/2022 02:00,c3e4afe13f05cae6b0ec6d674cb9b878e1d3045e19ddd2e29c935c504d84d426,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-irrefuehrende-behauptungen-zu-hartz-iv-fuer-ukrainer,TCgdtzy",FALSE
br.de,19/07/2022 02:00,077c0c8fed0092cfdfc6be0e4bf02ac6601234d182a40aec939d6261a5e832f4,"https://www.br.de/nachrichten/deutschland-welt/venedig-urlauber-ist-nicht-sanktionierter-russe-faktenfuchs,TC1vbjR",FALSE
